# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
3.43675e-05     	smoothSolver	2.76874380e-05	8.22176650e-15	1	2.11486060e-03	2.40891380e-16	1	false	smoothSolver	8.88848440e-05	7.64133720e-15	1	true	DILUPBiCGStab	1.35782160e-04	2.78924970e-11	1	true	DILUPBiCGStab	2.18835120e-06	9.04596300e-14	1	true	GAMG	7.59635050e-05	7.39832890e-16	1	true
3.44675e-05     	smoothSolver	2.78392070e-05	8.41234190e-15	1	2.10699130e-03	2.38161380e-16	1	false	smoothSolver	8.87940140e-05	7.65070730e-15	1	true	DILUPBiCGStab	1.36034070e-04	2.82571070e-11	1	true	DILUPBiCGStab	2.19940120e-06	8.98096110e-14	1	true	GAMG	7.57960520e-05	7.27262480e-16	1	true
3.45675e-05     	smoothSolver	2.79913770e-05	8.51150160e-15	1	2.09924770e-03	2.39913080e-16	1	false	smoothSolver	8.87029210e-05	7.63439260e-15	1	true	DILUPBiCGStab	1.36292330e-04	2.86231060e-11	1	true	DILUPBiCGStab	2.21009310e-06	8.90963470e-14	1	true	GAMG	7.56179440e-05	7.27415450e-16	1	true
3.46675e-05     	smoothSolver	2.81372560e-05	8.28462400e-15	1	2.09148950e-03	2.33507660e-16	1	false	smoothSolver	8.86186240e-05	7.80230880e-15	1	true	DILUPBiCGStab	1.36583900e-04	2.89932310e-11	1	true	DILUPBiCGStab	2.22037320e-06	8.83073090e-14	1	true	GAMG	7.54409090e-05	7.15235760e-16	1	true
3.47675e-05     	smoothSolver	2.82776130e-05	8.33159290e-15	1	2.08373840e-03	2.33247040e-16	1	false	smoothSolver	8.85288490e-05	7.72084640e-15	1	true	DILUPBiCGStab	1.36859620e-04	2.93601340e-11	1	true	DILUPBiCGStab	2.23031100e-06	8.74973200e-14	1	true	GAMG	7.52582580e-05	6.02195530e-16	1	true
3.48675e-05     	smoothSolver	2.84116960e-05	8.23210840e-15	1	2.07628650e-03	2.30252850e-16	1	false	smoothSolver	8.84312000e-05	7.73262870e-15	1	true	DILUPBiCGStab	1.37100910e-04	2.97302180e-11	1	true	DILUPBiCGStab	2.23966300e-06	8.66695030e-14	1	true	GAMG	7.50672600e-05	7.16630190e-16	1	true
3.49675e-05     	smoothSolver	2.85381550e-05	8.17865480e-15	1	2.06874030e-03	2.30642360e-16	1	false	smoothSolver	8.83291750e-05	7.49490050e-15	1	true	DILUPBiCGStab	1.37316840e-04	3.01054240e-11	1	true	DILUPBiCGStab	2.24855470e-06	8.58275850e-14	1	true	GAMG	7.48693740e-05	7.21504190e-16	1	true
3.50675e-05     	smoothSolver	2.86537950e-05	8.34095470e-15	1	2.06132880e-03	2.27623100e-16	1	false	smoothSolver	8.82208670e-05	7.63818880e-15	1	true	DILUPBiCGStab	1.37482730e-04	3.04650350e-11	1	true	DILUPBiCGStab	2.25734050e-06	8.49861220e-14	1	true	GAMG	7.46769720e-05	7.89910790e-16	1	true
3.51675e-05     	smoothSolver	2.87649640e-05	8.31382250e-15	1	2.05420260e-03	2.28600030e-16	1	false	smoothSolver	8.81043740e-05	7.42648770e-15	1	true	DILUPBiCGStab	1.37689290e-04	3.08279380e-11	1	true	DILUPBiCGStab	2.26604190e-06	8.41015500e-14	1	true	GAMG	7.44722070e-05	7.25849120e-16	1	true
3.52675e-05     	smoothSolver	2.88676380e-05	8.48222720e-15	1	2.04740830e-03	2.36299110e-16	1	false	smoothSolver	8.79857810e-05	7.62728260e-15	1	true	DILUPBiCGStab	1.37891940e-04	3.12015260e-11	1	true	DILUPBiCGStab	2.27400610e-06	8.31468390e-14	1	true	GAMG	7.42590110e-05	7.39795760e-16	1	true
3.53675e-05     	smoothSolver	2.89618030e-05	8.13523760e-15	1	2.04128960e-03	2.34767730e-16	1	false	smoothSolver	8.78611030e-05	7.48437130e-15	1	true	DILUPBiCGStab	1.38070360e-04	3.15748190e-11	1	true	DILUPBiCGStab	2.28186650e-06	8.21761870e-14	1	true	GAMG	7.40454990e-05	7.09369550e-16	1	true
3.54676e-05     	smoothSolver	2.90519610e-05	8.15820970e-15	1	2.03586620e-03	2.41942800e-16	1	false	smoothSolver	8.77304200e-05	7.70939060e-15	1	true	DILUPBiCGStab	1.38242470e-04	3.19481120e-11	1	true	DILUPBiCGStab	2.29031420e-06	8.11754530e-14	1	true	GAMG	7.38304450e-05	7.22182930e-16	1	true
3.55676e-05     	smoothSolver	2.91345820e-05	8.07640570e-15	1	2.03093860e-03	2.44114520e-16	1	false	smoothSolver	8.76008260e-05	7.43813150e-15	1	true	DILUPBiCGStab	1.38396220e-04	3.23227260e-11	1	true	DILUPBiCGStab	2.29935350e-06	8.01673580e-14	1	true	GAMG	7.36084060e-05	7.65060500e-16	1	true
3.56676e-05     	smoothSolver	2.92097070e-05	8.26322970e-15	1	2.02665570e-03	2.64440400e-16	1	false	smoothSolver	8.74716420e-05	7.52175200e-15	1	true	DILUPBiCGStab	1.38552510e-04	3.26968110e-11	1	true	DILUPBiCGStab	2.30916800e-06	7.91529350e-14	1	true	GAMG	7.33784330e-05	6.53390740e-16	1	true
3.57676e-05     	smoothSolver	2.92857790e-05	8.09243610e-15	1	2.02299840e-03	3.14395760e-16	1	false	smoothSolver	8.73510430e-05	7.44808990e-15	1	true	DILUPBiCGStab	1.38692600e-04	3.30797680e-11	1	true	DILUPBiCGStab	2.31990670e-06	7.81698650e-14	1	true	GAMG	7.31384270e-05	6.34765180e-16	1	true
3.58676e-05     	smoothSolver	2.93722480e-05	8.25256530e-15	1	2.01989280e-03	5.98927850e-16	1	false	smoothSolver	8.72294180e-05	7.51987380e-15	1	true	DILUPBiCGStab	1.38824360e-04	3.34640900e-11	1	true	DILUPBiCGStab	2.33133610e-06	7.72359170e-14	1	true	GAMG	7.28936570e-05	7.09823360e-16	1	true
3.59676e-05     	smoothSolver	2.94582310e-05	8.37567660e-15	1	2.01766220e-03	6.23836550e-16	1	false	smoothSolver	8.70978470e-05	7.59571790e-15	1	true	DILUPBiCGStab	1.38950120e-04	3.38466460e-11	1	true	DILUPBiCGStab	2.34371550e-06	7.63228020e-14	1	true	GAMG	7.26394090e-05	6.94991880e-16	1	true
3.60676e-05     	smoothSolver	2.95356560e-05	8.07532630e-15	1	2.01560470e-03	6.22255620e-16	1	false	smoothSolver	8.69671250e-05	7.34657980e-15	1	true	DILUPBiCGStab	1.39036580e-04	3.42318840e-11	1	true	DILUPBiCGStab	2.35706020e-06	7.54499040e-14	1	true	GAMG	7.23848770e-05	6.73642000e-16	1	true
3.61676e-05     	smoothSolver	2.95937240e-05	7.92672540e-15	1	2.01341520e-03	6.23213160e-16	1	false	smoothSolver	8.68435990e-05	7.44458280e-15	1	true	DILUPBiCGStab	1.39088530e-04	3.46176580e-11	1	true	DILUPBiCGStab	2.37110220e-06	7.45950410e-14	1	true	GAMG	7.21469980e-05	7.38202410e-16	1	true
3.62676e-05     	smoothSolver	2.96289400e-05	7.98148590e-15	1	2.01102870e-03	6.23942090e-16	1	false	smoothSolver	8.67235980e-05	7.44213360e-15	1	true	DILUPBiCGStab	1.39099300e-04	3.50192090e-11	1	true	DILUPBiCGStab	2.38513590e-06	7.37183980e-14	1	true	GAMG	7.19121670e-05	6.69507950e-16	1	true
3.63676e-05     	smoothSolver	2.96520500e-05	8.16762580e-15	1	2.00845680e-03	6.20736300e-16	1	false	smoothSolver	8.66086420e-05	7.39222770e-15	1	true	DILUPBiCGStab	1.39093910e-04	3.54176890e-11	1	true	DILUPBiCGStab	2.39954500e-06	7.31884170e-14	1	true	GAMG	7.16726910e-05	6.70889800e-16	1	true
3.64676e-05     	smoothSolver	2.96650070e-05	8.08053330e-15	1	2.00580070e-03	6.16270560e-16	1	false	smoothSolver	8.64947890e-05	7.31617350e-15	1	true	DILUPBiCGStab	1.39075420e-04	3.58159050e-11	1	true	DILUPBiCGStab	2.41434660e-06	7.29636350e-14	1	true	GAMG	7.14345060e-05	7.33126230e-16	1	true
3.65676e-05     	smoothSolver	2.96615270e-05	8.02858680e-15	1	2.00296820e-03	6.13513720e-16	1	false	smoothSolver	8.63845480e-05	7.42495630e-15	1	true	DILUPBiCGStab	1.39026670e-04	3.62147420e-11	1	true	DILUPBiCGStab	2.42902470e-06	7.27385180e-14	1	true	GAMG	7.11947530e-05	7.29243270e-16	1	true
3.66676e-05     	smoothSolver	2.96500360e-05	7.93532240e-15	1	1.99994150e-03	6.11440180e-16	1	false	smoothSolver	8.62740130e-05	7.40587110e-15	1	true	DILUPBiCGStab	1.38967600e-04	3.66143830e-11	1	true	DILUPBiCGStab	2.44377800e-06	7.25230980e-14	1	true	GAMG	7.09524570e-05	7.98530290e-16	1	true
3.67676e-05     	smoothSolver	2.96171500e-05	8.15906260e-15	1	1.99692220e-03	6.17989160e-16	1	false	smoothSolver	8.61706260e-05	7.48114870e-15	1	true	DILUPBiCGStab	1.38889540e-04	3.70179620e-11	1	true	DILUPBiCGStab	2.45933540e-06	7.23596330e-14	1	true	GAMG	7.07192340e-05	5.95721280e-16	1	true
3.68676e-05     	smoothSolver	2.95626410e-05	7.92691610e-15	1	1.99392720e-03	6.10121670e-16	1	false	smoothSolver	8.60677400e-05	7.28790410e-15	1	true	DILUPBiCGStab	1.38800290e-04	3.74173760e-11	1	true	DILUPBiCGStab	2.47462260e-06	7.23940950e-14	1	true	GAMG	7.04900410e-05	6.68085670e-16	1	true
3.69676e-05     	smoothSolver	2.95161990e-05	8.15873050e-15	1	1.99099380e-03	6.11443820e-16	1	false	smoothSolver	8.59627310e-05	7.36113930e-15	1	true	DILUPBiCGStab	1.38746910e-04	3.78065500e-11	1	true	DILUPBiCGStab	2.48818110e-06	7.25091680e-14	1	true	GAMG	7.02590890e-05	6.77131360e-16	1	true
3.70676e-05     	smoothSolver	2.94743680e-05	8.04085540e-15	1	1.98796700e-03	6.04577750e-16	1	false	smoothSolver	8.58523620e-05	7.43191450e-15	1	true	DILUPBiCGStab	1.38722360e-04	3.81920430e-11	1	true	DILUPBiCGStab	2.50127120e-06	7.25805520e-14	1	true	GAMG	7.00262770e-05	7.08040420e-16	1	true
3.71676e-05     	smoothSolver	2.94373090e-05	7.96791800e-15	1	1.98477530e-03	6.06020710e-16	1	false	smoothSolver	8.57298490e-05	7.37121200e-15	1	true	DILUPBiCGStab	1.38703720e-04	3.85864550e-11	1	true	DILUPBiCGStab	2.51402480e-06	7.25319230e-14	1	true	GAMG	6.97871170e-05	6.96459190e-16	1	true
3.72676e-05     	smoothSolver	2.94085820e-05	8.04311820e-15	1	1.98123870e-03	6.06279960e-16	1	false	smoothSolver	8.55991040e-05	7.40929530e-15	1	true	DILUPBiCGStab	1.38674770e-04	3.89737210e-11	1	true	DILUPBiCGStab	2.52688270e-06	7.24531940e-14	1	true	GAMG	6.95376890e-05	6.39929460e-16	1	true
3.73676e-05     	smoothSolver	2.93781870e-05	7.90275610e-15	1	1.97745950e-03	6.04569750e-16	1	false	smoothSolver	8.54584440e-05	7.28059540e-15	1	true	DILUPBiCGStab	1.38627820e-04	3.93539820e-11	1	true	DILUPBiCGStab	2.54075170e-06	7.22549100e-14	1	true	GAMG	6.92760960e-05	7.48284350e-16	1	true
3.74676e-05     	smoothSolver	2.93434110e-05	8.09898640e-15	1	1.97356470e-03	6.05183400e-16	1	false	smoothSolver	8.53195650e-05	7.22158820e-15	1	true	DILUPBiCGStab	1.38578560e-04	3.97258450e-11	1	true	DILUPBiCGStab	2.55454380e-06	7.19997080e-14	1	true	GAMG	6.90051440e-05	6.91742610e-16	1	true
3.75676e-05     	smoothSolver	2.93053840e-05	7.86070270e-15	1	1.96947830e-03	6.00167120e-16	1	false	smoothSolver	8.51755670e-05	7.17587280e-15	1	true	DILUPBiCGStab	1.38520140e-04	4.01089380e-11	1	true	DILUPBiCGStab	2.56799810e-06	7.16467000e-14	1	true	GAMG	6.87285150e-05	6.84457310e-16	1	true
3.76676e-05     	smoothSolver	2.92675450e-05	7.82362480e-15	1	1.96507790e-03	6.00085090e-16	1	false	smoothSolver	8.50221350e-05	7.07236260e-15	1	true	DILUPBiCGStab	1.38453790e-04	4.04958690e-11	1	true	DILUPBiCGStab	2.58131210e-06	7.12647930e-14	1	true	GAMG	6.84449410e-05	7.24900030e-16	1	true
3.77676e-05     	smoothSolver	2.92238950e-05	7.81846680e-15	1	1.96052160e-03	6.01749480e-16	1	false	smoothSolver	8.48682430e-05	7.30855300e-15	1	true	DILUPBiCGStab	1.38373050e-04	4.08892080e-11	1	true	DILUPBiCGStab	2.59458190e-06	7.08501370e-14	1	true	GAMG	6.81639560e-05	7.28364770e-16	1	true
3.78676e-05     	smoothSolver	2.91869160e-05	7.78278240e-15	1	1.95571150e-03	5.95379370e-16	1	false	smoothSolver	8.47142700e-05	7.23694250e-15	1	true	DILUPBiCGStab	1.38282590e-04	4.12833180e-11	1	true	DILUPBiCGStab	2.60776440e-06	7.03758960e-14	1	true	GAMG	6.78907090e-05	7.51708040e-16	1	true
3.79676e-05     	smoothSolver	2.91380500e-05	7.70467500e-15	1	1.95081970e-03	5.96595160e-16	1	false	smoothSolver	8.45535490e-05	7.25373800e-15	1	true	DILUPBiCGStab	1.38203530e-04	4.16871350e-11	1	true	DILUPBiCGStab	2.62085690e-06	6.98763440e-14	1	true	GAMG	6.76262810e-05	8.12607950e-16	1	true
3.80676e-05     	smoothSolver	2.90982610e-05	7.74217500e-15	1	1.94557360e-03	5.94097060e-16	1	false	smoothSolver	8.43990980e-05	7.36131990e-15	1	true	DILUPBiCGStab	1.38117220e-04	4.20948670e-11	1	true	DILUPBiCGStab	2.63387480e-06	6.93251480e-14	1	true	GAMG	6.73606700e-05	8.05519890e-16	1	true
3.81676e-05     	smoothSolver	2.90512670e-05	7.78647570e-15	1	1.94010900e-03	5.89122090e-16	1	false	smoothSolver	8.42407980e-05	6.97474710e-15	1	true	DILUPBiCGStab	1.38023850e-04	4.25084210e-11	1	true	DILUPBiCGStab	2.64683100e-06	6.87895240e-14	1	true	GAMG	6.71073820e-05	7.61819640e-16	1	true
3.82676e-05     	smoothSolver	2.90011480e-05	7.77101180e-15	1	1.93439520e-03	5.92910730e-16	1	false	smoothSolver	8.40788520e-05	7.26706620e-15	1	true	DILUPBiCGStab	1.37940470e-04	4.29459850e-11	1	true	DILUPBiCGStab	2.65973770e-06	6.82590840e-14	1	true	GAMG	6.68663520e-05	8.18164110e-16	1	true
3.83676e-05     	smoothSolver	2.89576420e-05	7.72104040e-15	1	1.92830320e-03	5.90263860e-16	1	false	smoothSolver	8.39221630e-05	7.28625400e-15	1	true	DILUPBiCGStab	1.37899370e-04	4.34064910e-11	1	true	DILUPBiCGStab	2.67260540e-06	6.76558310e-14	1	true	GAMG	6.66410370e-05	8.54587240e-16	1	true
3.84677e-05     	smoothSolver	2.89083970e-05	7.66075830e-15	1	1.92199240e-03	5.89629060e-16	1	false	smoothSolver	8.37609990e-05	7.10049350e-15	1	true	DILUPBiCGStab	1.37875890e-04	4.38623410e-11	1	true	DILUPBiCGStab	2.68541130e-06	6.70211740e-14	1	true	GAMG	6.64219920e-05	7.93171860e-16	1	true
3.85677e-05     	smoothSolver	2.88529390e-05	7.50190180e-15	1	1.91565670e-03	5.88404510e-16	1	false	smoothSolver	8.36023050e-05	6.97172470e-15	1	true	DILUPBiCGStab	1.37837600e-04	4.42943390e-11	1	true	DILUPBiCGStab	2.69810500e-06	6.63564320e-14	1	true	GAMG	6.62009420e-05	8.47255830e-16	1	true
3.86677e-05     	smoothSolver	2.87821030e-05	7.64656930e-15	1	1.90928990e-03	5.86898870e-16	1	false	smoothSolver	8.34461810e-05	7.01576670e-15	1	true	DILUPBiCGStab	1.37792470e-04	4.47121280e-11	1	true	DILUPBiCGStab	2.71080360e-06	6.57003100e-14	1	true	GAMG	6.59917370e-05	6.38089410e-16	1	true
3.87677e-05     	smoothSolver	2.87053230e-05	7.63096570e-15	1	1.90295920e-03	5.85101640e-16	1	false	smoothSolver	8.32901770e-05	7.20829990e-15	1	true	DILUPBiCGStab	1.37742950e-04	4.51235750e-11	1	true	DILUPBiCGStab	2.72350060e-06	6.51003790e-14	1	true	GAMG	6.57898930e-05	7.17244560e-16	1	true
3.88677e-05     	smoothSolver	2.86327440e-05	7.35593540e-15	1	1.89644410e-03	5.78175960e-16	1	false	smoothSolver	8.31399160e-05	7.32990780e-15	1	true	DILUPBiCGStab	1.37695630e-04	4.55241440e-11	1	true	DILUPBiCGStab	2.73628690e-06	6.45479690e-14	1	true	GAMG	6.55966640e-05	7.71065320e-16	1	true
3.89677e-05     	smoothSolver	2.85483750e-05	7.40668600e-15	1	1.88987890e-03	5.80469940e-16	1	false	smoothSolver	8.29962080e-05	7.23219620e-15	1	true	DILUPBiCGStab	1.37648990e-04	4.59158050e-11	1	true	DILUPBiCGStab	2.74906290e-06	6.40174800e-14	1	true	GAMG	6.54147710e-05	7.05464560e-16	1	true
3.90677e-05     	smoothSolver	2.84629010e-05	7.68902170e-15	1	1.88310300e-03	5.76052850e-16	1	false	smoothSolver	8.28626470e-05	6.98794710e-15	1	true	DILUPBiCGStab	1.37596350e-04	4.62965930e-11	1	true	DILUPBiCGStab	2.76176910e-06	6.34644020e-14	1	true	GAMG	6.52439350e-05	7.28034800e-16	1	true
3.91677e-05     	smoothSolver	2.83883760e-05	7.54615150e-15	1	1.87653620e-03	5.74668770e-16	1	false	smoothSolver	8.27361480e-05	6.98869030e-15	1	true	DILUPBiCGStab	1.37548000e-04	4.66679080e-11	1	true	DILUPBiCGStab	2.77434240e-06	6.28596970e-14	1	true	GAMG	6.50886930e-05	7.42280530e-16	1	true
3.92677e-05     	smoothSolver	2.83234520e-05	7.47836770e-15	1	1.87109460e-03	5.72154360e-16	1	false	smoothSolver	8.26190090e-05	7.24560550e-15	1	true	DILUPBiCGStab	1.37509340e-04	4.70362670e-11	1	true	DILUPBiCGStab	2.78681370e-06	6.22430320e-14	1	true	GAMG	6.49388960e-05	8.13838460e-16	1	true
3.93677e-05     	smoothSolver	2.82767910e-05	7.63812290e-15	1	1.86618620e-03	5.69983320e-16	1	false	smoothSolver	8.25109390e-05	7.04440330e-15	1	true	DILUPBiCGStab	1.37482250e-04	4.73969930e-11	1	true	DILUPBiCGStab	2.79916420e-06	6.15996730e-14	1	true	GAMG	6.47961390e-05	7.92586370e-16	1	true
3.94677e-05     	smoothSolver	2.82338030e-05	7.55251250e-15	1	1.86217200e-03	5.65270080e-16	1	false	smoothSolver	8.24143200e-05	7.35182270e-15	1	true	DILUPBiCGStab	1.37486570e-04	4.77593580e-11	1	true	DILUPBiCGStab	2.81142390e-06	6.09455050e-14	1	true	GAMG	6.46554240e-05	7.57034400e-16	1	true
3.95677e-05     	smoothSolver	2.81983240e-05	7.53907860e-15	1	1.85906430e-03	5.66425310e-16	1	false	smoothSolver	8.23336540e-05	6.98543630e-15	1	true	DILUPBiCGStab	1.37541350e-04	4.81221880e-11	1	true	DILUPBiCGStab	2.82363040e-06	6.02974830e-14	1	true	GAMG	6.45194820e-05	7.57908420e-16	1	true
3.96677e-05     	smoothSolver	2.81760720e-05	7.41257720e-15	1	1.85684300e-03	5.61683140e-16	1	false	smoothSolver	8.22669440e-05	6.97103960e-15	1	true	DILUPBiCGStab	1.37642850e-04	4.84897590e-11	1	true	DILUPBiCGStab	2.83590710e-06	5.96621510e-14	1	true	GAMG	6.43921420e-05	7.65143450e-16	1	true
3.97677e-05     	smoothSolver	2.81590830e-05	7.43500890e-15	1	1.85540640e-03	5.61100380e-16	1	false	smoothSolver	8.22151880e-05	6.90933190e-15	1	true	DILUPBiCGStab	1.37788350e-04	4.88616560e-11	1	true	DILUPBiCGStab	2.84813480e-06	5.90190640e-14	1	true	GAMG	6.42683520e-05	6.09460990e-16	1	true
3.98677e-05     	smoothSolver	2.81514690e-05	7.51559440e-15	1	1.85480340e-03	5.57130280e-16	1	false	smoothSolver	8.21834540e-05	6.98813510e-15	1	true	DILUPBiCGStab	1.37996250e-04	4.92382990e-11	1	true	DILUPBiCGStab	2.86036050e-06	5.83798380e-14	1	true	GAMG	6.41537960e-05	6.47502780e-16	1	true
3.99677e-05     	smoothSolver	2.81593600e-05	7.62113960e-15	1	1.85493290e-03	5.54556110e-16	1	false	smoothSolver	8.21669520e-05	7.02069340e-15	1	true	DILUPBiCGStab	1.38235510e-04	4.96348180e-11	1	true	DILUPBiCGStab	2.87252590e-06	5.77295760e-14	1	true	GAMG	6.40377790e-05	7.21689760e-16	1	true
4.00677e-05     	smoothSolver	2.81697100e-05	7.46640880e-15	1	1.85572310e-03	5.56258460e-16	1	false	smoothSolver	8.21628400e-05	6.80056380e-15	1	true	DILUPBiCGStab	1.38522970e-04	5.00307340e-11	1	true	DILUPBiCGStab	2.88463880e-06	5.71208120e-14	1	true	GAMG	6.39185320e-05	6.41861950e-16	1	true
4.01677e-05     	smoothSolver	2.81790500e-05	7.43797190e-15	1	1.85736350e-03	5.50075830e-16	1	false	smoothSolver	8.21732210e-05	6.96247050e-15	1	true	DILUPBiCGStab	1.38828290e-04	5.04214540e-11	1	true	DILUPBiCGStab	2.89660820e-06	5.64928650e-14	1	true	GAMG	6.38060970e-05	7.45096910e-16	1	true
4.02677e-05     	smoothSolver	2.81824630e-05	7.53330850e-15	1	1.85977030e-03	5.48460960e-16	1	false	smoothSolver	8.21974450e-05	6.68612710e-15	1	true	DILUPBiCGStab	1.39123720e-04	5.07992530e-11	1	true	DILUPBiCGStab	2.90848100e-06	5.58805890e-14	1	true	GAMG	6.36940530e-05	6.88665360e-16	1	true
4.03677e-05     	smoothSolver	2.81896490e-05	7.31701730e-15	1	1.86211070e-03	5.43237620e-16	1	false	smoothSolver	8.22249110e-05	6.90409790e-15	1	true	DILUPBiCGStab	1.39434630e-04	5.11684570e-11	1	true	DILUPBiCGStab	2.92049100e-06	5.52977240e-14	1	true	GAMG	6.35803100e-05	6.85371870e-16	1	true
4.04677e-05     	smoothSolver	2.81852160e-05	7.22387810e-15	1	1.86431230e-03	5.46973800e-16	1	false	smoothSolver	8.22480620e-05	6.91393890e-15	1	true	DILUPBiCGStab	1.39724290e-04	5.15384460e-11	1	true	DILUPBiCGStab	2.93300960e-06	5.47424920e-14	1	true	GAMG	6.34667720e-05	7.42683520e-16	1	true
4.05677e-05     	smoothSolver	2.81817660e-05	7.12592660e-15	1	1.86624950e-03	5.43943930e-16	1	false	smoothSolver	8.22771450e-05	6.71447970e-15	1	true	DILUPBiCGStab	1.40002220e-04	5.18997820e-11	1	true	DILUPBiCGStab	2.94542430e-06	5.41858990e-14	1	true	GAMG	6.33496470e-05	6.51049310e-16	1	true
4.06677e-05     	smoothSolver	2.81706520e-05	7.43362740e-15	1	1.86791280e-03	5.36761450e-16	1	false	smoothSolver	8.23020870e-05	6.80761140e-15	1	true	DILUPBiCGStab	1.40257520e-04	5.22490530e-11	1	true	DILUPBiCGStab	2.95779720e-06	5.36469670e-14	1	true	GAMG	6.32318440e-05	6.82902350e-16	1	true
4.07677e-05     	smoothSolver	2.81488500e-05	7.40073370e-15	1	1.86930080e-03	5.41538750e-16	1	false	smoothSolver	8.23241800e-05	6.85517900e-15	1	true	DILUPBiCGStab	1.40480380e-04	5.25782730e-11	1	true	DILUPBiCGStab	2.97012560e-06	5.31158620e-14	1	true	GAMG	6.31129610e-05	7.55048350e-16	1	true
4.08677e-05     	smoothSolver	2.80954900e-05	7.05986990e-15	1	1.87053470e-03	5.32590400e-16	1	false	smoothSolver	8.23452600e-05	6.71851320e-15	1	true	DILUPBiCGStab	1.40660990e-04	5.28908560e-11	1	true	DILUPBiCGStab	2.98236990e-06	5.26021900e-14	1	true	GAMG	6.29907400e-05	6.25863080e-16	1	true
4.09677e-05     	smoothSolver	2.80164990e-05	7.47162790e-15	1	1.87153340e-03	5.27506440e-16	1	false	smoothSolver	8.23659170e-05	6.70512150e-15	1	true	DILUPBiCGStab	1.40797170e-04	5.31856120e-11	1	true	DILUPBiCGStab	2.99471940e-06	5.21552070e-14	1	true	GAMG	6.28645060e-05	7.53086090e-16	1	true
4.10677e-05     	smoothSolver	2.79164860e-05	7.36194890e-15	1	1.87227240e-03	5.33857250e-16	1	false	smoothSolver	8.23800190e-05	6.84433550e-15	1	true	DILUPBiCGStab	1.40902680e-04	5.34672480e-11	1	true	DILUPBiCGStab	3.00720710e-06	5.17634070e-14	1	true	GAMG	6.27367760e-05	8.14026830e-16	1	true
4.11677e-05     	smoothSolver	2.77938050e-05	7.32626600e-15	1	1.87283420e-03	5.35533420e-16	1	false	smoothSolver	8.23888840e-05	6.63402790e-15	1	true	DILUPBiCGStab	1.40932060e-04	5.37336910e-11	1	true	DILUPBiCGStab	3.01983230e-06	5.14170360e-14	1	true	GAMG	6.26052480e-05	6.58107830e-16	1	true
4.12677e-05     	smoothSolver	2.76484300e-05	7.27568480e-15	1	1.87327390e-03	5.28874980e-16	1	false	smoothSolver	8.23925290e-05	6.75068200e-15	1	true	DILUPBiCGStab	1.40875600e-04	5.39893040e-11	1	true	DILUPBiCGStab	3.03276250e-06	5.11232380e-14	1	true	GAMG	6.24702590e-05	7.10193670e-16	1	true
4.13677e-05     	smoothSolver	2.74730520e-05	7.24489930e-15	1	1.87350840e-03	5.27936080e-16	1	false	smoothSolver	8.23968650e-05	6.74058240e-15	1	true	DILUPBiCGStab	1.40747140e-04	5.42311240e-11	1	true	DILUPBiCGStab	3.04600380e-06	5.08904440e-14	1	true	GAMG	6.23378320e-05	6.08343570e-16	1	true
4.14678e-05     	smoothSolver	2.72748680e-05	7.33505530e-15	1	1.87352510e-03	5.25934680e-16	1	false	smoothSolver	8.24087670e-05	6.76978190e-15	1	true	DILUPBiCGStab	1.40564960e-04	5.44559040e-11	1	true	DILUPBiCGStab	3.05965500e-06	5.07530350e-14	1	true	GAMG	6.22063500e-05	6.32310680e-16	1	true
4.15678e-05     	smoothSolver	2.70596550e-05	7.31837870e-15	1	1.87333880e-03	5.24159640e-16	1	false	smoothSolver	8.24141300e-05	6.62297510e-15	1	true	DILUPBiCGStab	1.40347660e-04	5.46656390e-11	1	true	DILUPBiCGStab	3.07361350e-06	5.07130350e-14	1	true	GAMG	6.20651160e-05	6.43793270e-16	1	true
4.16678e-05     	smoothSolver	2.68463100e-05	7.27372840e-15	1	1.87292930e-03	5.18731640e-16	1	false	smoothSolver	8.24134020e-05	6.47306820e-15	1	true	DILUPBiCGStab	1.40168660e-04	5.48636470e-11	1	true	DILUPBiCGStab	3.08804920e-06	5.07336020e-14	1	true	GAMG	6.19258860e-05	6.88549850e-16	1	true
4.17678e-05     	smoothSolver	2.66250690e-05	7.22724900e-15	1	1.87229310e-03	5.16300160e-16	1	false	smoothSolver	8.24048380e-05	6.77776220e-15	1	true	DILUPBiCGStab	1.39988920e-04	5.50440990e-11	1	true	DILUPBiCGStab	3.10318610e-06	5.09010110e-14	1	true	GAMG	6.17879580e-05	6.62512330e-16	1	true
4.18678e-05     	smoothSolver	2.63988420e-05	7.30231020e-15	1	1.87144070e-03	5.15067840e-16	1	false	smoothSolver	8.23883600e-05	6.66763990e-15	1	true	DILUPBiCGStab	1.39787800e-04	5.51981660e-11	1	true	DILUPBiCGStab	3.11893600e-06	5.11903990e-14	1	true	GAMG	6.16461350e-05	7.15724640e-16	1	true
