# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
6.93e-05        	smoothSolver	3.03379260e-05	7.57504100e-15	1	1.41801730e-03	1.04581040e-15	1	false	smoothSolver	8.61203180e-05	5.06105480e-14	1	true	DILUPBiCGStab	1.93937520e-04	2.07371420e-12	1	true	DILUPBiCGStab	5.06915030e-07	5.06915030e-07	0	true	GAMG	5.85126680e-05	5.24512470e-15	1	true
6.94e-05        	smoothSolver	3.03492040e-05	7.46462950e-15	1	1.41727790e-03	1.09200740e-15	1	false	smoothSolver	8.61893980e-05	5.15756960e-14	1	true	DILUPBiCGStab	1.93802640e-04	2.09203080e-12	1	true	DILUPBiCGStab	5.08697630e-07	5.08697630e-07	0	true	GAMG	5.84310870e-05	3.87400290e-15	1	true
6.95e-05        	smoothSolver	3.03600670e-05	7.52107860e-15	1	1.41645040e-03	1.23374700e-15	1	false	smoothSolver	8.62719610e-05	5.13753270e-14	1	true	DILUPBiCGStab	1.93668750e-04	2.11043700e-12	1	true	DILUPBiCGStab	5.10512280e-07	5.10512280e-07	0	true	GAMG	5.83540700e-05	4.13870100e-15	1	true
6.96e-05        	smoothSolver	3.03705840e-05	7.59939930e-15	1	1.41552790e-03	1.28421470e-15	1	false	smoothSolver	8.63585500e-05	5.04196610e-14	1	true	DILUPBiCGStab	1.93537720e-04	2.12904390e-12	1	true	DILUPBiCGStab	5.12358980e-07	5.12358980e-07	0	true	GAMG	5.82826120e-05	3.71175390e-15	1	true
6.97e-05        	smoothSolver	3.03812270e-05	7.56906050e-15	1	1.41462670e-03	1.31712000e-15	1	false	smoothSolver	8.64459760e-05	5.13602640e-14	1	true	DILUPBiCGStab	1.93409240e-04	2.14783200e-12	1	true	DILUPBiCGStab	5.14240630e-07	5.14240630e-07	0	true	GAMG	5.82266760e-05	4.40552550e-15	1	true
6.98e-05        	smoothSolver	3.03929560e-05	7.58199860e-15	1	1.41378980e-03	1.35355760e-15	1	false	smoothSolver	8.65452340e-05	5.24803630e-14	1	true	DILUPBiCGStab	1.93271330e-04	2.16667510e-12	1	true	DILUPBiCGStab	5.16158170e-07	5.16158170e-07	0	true	GAMG	5.81846440e-05	4.44954500e-15	1	true
6.99e-05        	smoothSolver	3.04093340e-05	7.55530860e-15	1	1.41287450e-03	1.38181280e-15	1	false	smoothSolver	8.66531420e-05	4.92350830e-14	1	true	DILUPBiCGStab	1.93135320e-04	2.18563830e-12	1	true	DILUPBiCGStab	5.18110830e-07	5.18110830e-07	0	true	GAMG	5.81649140e-05	4.17671000e-15	1	true
7e-05           	smoothSolver	3.04348370e-05	7.52106300e-15	1	1.41186660e-03	1.41318710e-15	1	false	smoothSolver	8.67639130e-05	4.85287570e-14	1	true	DILUPBiCGStab	1.92993630e-04	2.20476090e-12	1	true	DILUPBiCGStab	5.20101840e-07	5.20101840e-07	0	true	GAMG	5.81569450e-05	4.68030440e-15	1	true
7.01e-05        	smoothSolver	3.04629420e-05	7.48947820e-15	1	1.41073460e-03	1.44151170e-15	1	false	smoothSolver	8.68786710e-05	4.85866960e-14	1	true	DILUPBiCGStab	1.92853790e-04	2.22401300e-12	1	true	DILUPBiCGStab	5.22138460e-07	5.22138460e-07	0	true	GAMG	5.81595730e-05	4.86340770e-15	1	true
7.02e-05        	smoothSolver	3.04902450e-05	7.60629790e-15	1	1.40949740e-03	1.47840660e-15	1	false	smoothSolver	8.69932090e-05	5.06112080e-14	1	true	DILUPBiCGStab	1.92721380e-04	2.24355810e-12	1	true	DILUPBiCGStab	5.24233310e-07	5.24233310e-07	0	true	GAMG	5.81667100e-05	3.93775440e-15	1	true
7.03e-05        	smoothSolver	3.05164240e-05	7.63746910e-15	1	1.40828020e-03	1.51389410e-15	1	false	smoothSolver	8.71192020e-05	5.24183530e-14	1	true	DILUPBiCGStab	1.92589330e-04	2.26330990e-12	1	true	DILUPBiCGStab	5.26369430e-07	5.26369430e-07	0	true	GAMG	5.81877380e-05	3.97024730e-15	1	true
7.04e-05        	smoothSolver	3.05420400e-05	7.68926670e-15	1	1.40697510e-03	1.56753970e-15	1	false	smoothSolver	8.72594460e-05	5.11214390e-14	1	true	DILUPBiCGStab	1.92460280e-04	2.28324650e-12	1	true	DILUPBiCGStab	5.28534500e-07	5.28534500e-07	0	true	GAMG	5.82262560e-05	4.45967000e-15	1	true
7.05e-05        	smoothSolver	3.05710250e-05	7.68547280e-15	1	1.40561240e-03	1.62976240e-15	1	false	smoothSolver	8.74032570e-05	4.99847450e-14	1	true	DILUPBiCGStab	1.92336790e-04	2.30342700e-12	1	true	DILUPBiCGStab	5.30729190e-07	5.30729190e-07	0	true	GAMG	5.82698760e-05	3.75439490e-15	1	true
7.06e-05        	smoothSolver	3.06013850e-05	7.67148830e-15	1	1.40418540e-03	1.72774150e-15	1	false	smoothSolver	8.75475580e-05	4.88362090e-14	1	true	DILUPBiCGStab	1.92217460e-04	2.32375180e-12	1	true	DILUPBiCGStab	5.32952730e-07	5.32952730e-07	0	true	GAMG	5.83202510e-05	3.98634890e-15	1	true
7.07e-05        	smoothSolver	3.06345980e-05	7.55701470e-15	1	1.40268040e-03	1.88139040e-15	1	false	smoothSolver	8.76953470e-05	5.18819020e-14	1	true	DILUPBiCGStab	1.92104420e-04	2.34420640e-12	1	true	DILUPBiCGStab	5.35204590e-07	5.35204590e-07	0	true	GAMG	5.83779500e-05	4.22016660e-15	1	true
7.08e-05        	smoothSolver	3.06670890e-05	7.60371770e-15	1	1.40111420e-03	2.10556540e-15	1	false	smoothSolver	8.78538300e-05	5.06388130e-14	1	true	DILUPBiCGStab	1.91989450e-04	2.36500150e-12	1	true	DILUPBiCGStab	5.37488360e-07	5.37488360e-07	0	true	GAMG	5.84454380e-05	3.99002910e-15	1	true
7.09e-05        	smoothSolver	3.07023960e-05	7.74947760e-15	1	1.39958400e-03	2.26709820e-15	1	false	smoothSolver	8.80143130e-05	4.82478540e-14	1	true	DILUPBiCGStab	1.91879370e-04	2.38603970e-12	1	true	DILUPBiCGStab	5.39807510e-07	5.39807510e-07	0	true	GAMG	5.85174020e-05	4.68422720e-15	1	true
7.1e-05         	smoothSolver	3.07355000e-05	7.64322760e-15	1	1.39807350e-03	2.36932540e-15	1	false	smoothSolver	8.81738500e-05	4.93200740e-14	1	true	DILUPBiCGStab	1.91768690e-04	2.40702950e-12	1	true	DILUPBiCGStab	5.42164260e-07	5.42164260e-07	0	true	GAMG	5.85944580e-05	4.58385360e-15	1	true
7.11e-05        	smoothSolver	3.07694720e-05	7.51934690e-15	1	1.39649530e-03	2.45497350e-15	1	false	smoothSolver	8.83274340e-05	4.93261760e-14	1	true	DILUPBiCGStab	1.91658740e-04	2.42835860e-12	1	true	DILUPBiCGStab	5.44560210e-07	5.44560210e-07	0	true	GAMG	5.86711460e-05	4.37473210e-15	1	true
7.12e-05        	smoothSolver	3.08023150e-05	7.60205590e-15	1	1.39495990e-03	2.47098470e-15	1	false	smoothSolver	8.84875100e-05	5.12830610e-14	1	true	DILUPBiCGStab	1.91550510e-04	2.44987450e-12	1	true	DILUPBiCGStab	5.46992430e-07	5.46992430e-07	0	true	GAMG	5.87524160e-05	3.93781300e-15	1	true
7.13e-05        	smoothSolver	3.08352540e-05	7.54447910e-15	1	1.39343000e-03	2.43805050e-15	1	false	smoothSolver	8.86499550e-05	4.95219620e-14	1	true	DILUPBiCGStab	1.91445430e-04	2.47164050e-12	1	true	DILUPBiCGStab	5.49456370e-07	5.49456370e-07	0	true	GAMG	5.88452110e-05	4.25073210e-15	1	true
7.14e-05        	smoothSolver	3.08670770e-05	7.60045560e-15	1	1.39184190e-03	2.41251870e-15	1	false	smoothSolver	8.88080280e-05	5.16284940e-14	1	true	DILUPBiCGStab	1.91345490e-04	2.49368860e-12	1	true	DILUPBiCGStab	5.51957260e-07	5.51957260e-07	0	true	GAMG	5.89356960e-05	4.25961880e-15	1	true
7.15e-05        	smoothSolver	3.08967360e-05	7.55564720e-15	1	1.39020720e-03	2.38658700e-15	1	false	smoothSolver	8.89620830e-05	4.94045750e-14	1	true	DILUPBiCGStab	1.91248770e-04	2.51595330e-12	1	true	DILUPBiCGStab	5.54491240e-07	5.54491240e-07	0	true	GAMG	5.90256120e-05	4.22680920e-15	1	true
7.16e-05        	smoothSolver	3.09243570e-05	7.71094770e-15	1	1.38856710e-03	2.30697570e-15	1	false	smoothSolver	8.91136840e-05	5.03400380e-14	1	true	DILUPBiCGStab	1.91157980e-04	2.53856140e-12	1	true	DILUPBiCGStab	5.57063220e-07	5.57063220e-07	0	true	GAMG	5.91139490e-05	4.34336790e-15	1	true
7.17e-05        	smoothSolver	3.09497670e-05	7.39921870e-15	1	1.38700290e-03	2.24249420e-15	1	false	smoothSolver	8.92625730e-05	5.09447740e-14	1	true	DILUPBiCGStab	1.91073250e-04	2.56137680e-12	1	true	DILUPBiCGStab	5.59674710e-07	5.59674710e-07	0	true	GAMG	5.91962970e-05	3.43935970e-15	1	true
7.18e-05        	smoothSolver	3.09731900e-05	7.37555780e-15	1	1.38540120e-03	2.18863350e-15	1	false	smoothSolver	8.94055730e-05	4.93576600e-14	1	true	DILUPBiCGStab	1.90991450e-04	2.58455210e-12	1	true	DILUPBiCGStab	5.62306850e-07	5.62306850e-07	0	true	GAMG	5.92755740e-05	4.33255270e-15	1	true
7.19e-05        	smoothSolver	3.09948360e-05	7.64189480e-15	1	1.38371220e-03	2.12227060e-15	1	false	smoothSolver	8.95421720e-05	4.92499620e-14	1	true	DILUPBiCGStab	1.90904050e-04	2.60795660e-12	1	true	DILUPBiCGStab	5.64970200e-07	5.64970200e-07	0	true	GAMG	5.93551340e-05	4.25564170e-15	1	true
7.2e-05         	smoothSolver	3.10144620e-05	7.65981320e-15	1	1.38198390e-03	1.99167990e-15	1	false	smoothSolver	8.96795090e-05	4.93943120e-14	1	true	DILUPBiCGStab	1.90819270e-04	2.63161580e-12	1	true	DILUPBiCGStab	5.67674360e-07	5.67674360e-07	0	true	GAMG	5.94332840e-05	3.79953490e-15	1	true
7.21e-05        	smoothSolver	3.10352360e-05	7.63048200e-15	1	1.38013270e-03	1.82294600e-15	1	false	smoothSolver	8.98212080e-05	4.99774420e-14	1	true	DILUPBiCGStab	1.90737400e-04	2.65002300e-12	1	true	DILUPBiCGStab	5.70411510e-07	5.70411510e-07	0	true	GAMG	5.95049720e-05	4.50851060e-15	1	true
7.22e-05        	smoothSolver	3.10554600e-05	7.69847950e-15	1	1.37814820e-03	1.54281500e-15	1	false	smoothSolver	8.99626660e-05	4.97894890e-14	1	true	DILUPBiCGStab	1.90656540e-04	2.67405140e-12	1	true	DILUPBiCGStab	5.73185670e-07	5.73185670e-07	0	true	GAMG	5.95747700e-05	4.25599780e-15	1	true
7.23e-05        	smoothSolver	3.10747050e-05	7.61050800e-15	1	1.37602450e-03	1.26686580e-15	1	false	smoothSolver	9.00993190e-05	4.94278540e-14	1	true	DILUPBiCGStab	1.90580040e-04	2.69831490e-12	1	true	DILUPBiCGStab	5.75990120e-07	5.75990120e-07	0	true	GAMG	5.96413180e-05	3.89314660e-15	1	true
7.24e-05        	smoothSolver	3.10987450e-05	7.60715560e-15	1	1.37382790e-03	1.17676980e-15	1	false	smoothSolver	9.02314160e-05	4.89057130e-14	1	true	DILUPBiCGStab	1.90506880e-04	2.72286170e-12	1	true	DILUPBiCGStab	5.78827500e-07	5.78827500e-07	0	true	GAMG	5.97062170e-05	3.73333750e-15	1	true
7.25e-05        	smoothSolver	3.11293050e-05	7.60609910e-15	1	1.37158870e-03	1.12003480e-15	1	false	smoothSolver	9.03618910e-05	4.91587250e-14	1	true	DILUPBiCGStab	1.90434840e-04	2.74788090e-12	1	true	DILUPBiCGStab	5.81721340e-07	5.81721340e-07	0	true	GAMG	5.97709810e-05	4.33258040e-15	1	true
7.26e-05        	smoothSolver	3.11609600e-05	7.44551430e-15	1	1.36930030e-03	1.08029990e-15	1	false	smoothSolver	9.04921330e-05	4.84586100e-14	1	true	DILUPBiCGStab	1.90366300e-04	2.77307460e-12	1	true	DILUPBiCGStab	5.84648920e-07	5.84648920e-07	0	true	GAMG	5.98330380e-05	4.39602810e-15	1	true
7.27e-05        	smoothSolver	3.11910990e-05	7.52811450e-15	1	1.36687250e-03	1.04607700e-15	1	false	smoothSolver	9.06254500e-05	4.86429030e-14	1	true	DILUPBiCGStab	1.90300450e-04	2.79857880e-12	1	true	DILUPBiCGStab	5.87608820e-07	5.87608820e-07	0	true	GAMG	5.98972390e-05	4.43678350e-15	1	true
7.28e-05        	smoothSolver	3.12224900e-05	7.66246630e-15	1	1.36431030e-03	1.01689580e-15	1	false	smoothSolver	9.07582580e-05	4.78770260e-14	1	true	DILUPBiCGStab	1.90238710e-04	2.82510420e-12	1	true	DILUPBiCGStab	5.90601060e-07	5.90601060e-07	0	true	GAMG	5.99562830e-05	4.20541420e-15	1	true
7.29e-05        	smoothSolver	3.12518650e-05	7.52699530e-15	1	1.36165460e-03	9.96851600e-16	1	false	smoothSolver	9.08863700e-05	4.79904160e-14	1	true	DILUPBiCGStab	1.90176650e-04	2.85129790e-12	1	true	DILUPBiCGStab	5.93632910e-07	5.93632910e-07	0	true	GAMG	6.00120970e-05	3.74360380e-15	1	true
7.3e-05         	smoothSolver	3.12793070e-05	7.52343940e-15	1	1.35895630e-03	9.75849630e-16	1	false	smoothSolver	9.10155910e-05	4.90370870e-14	1	true	DILUPBiCGStab	1.90113040e-04	2.87767390e-12	1	true	DILUPBiCGStab	5.96700370e-07	5.96700370e-07	0	true	GAMG	6.00725120e-05	4.28129980e-15	1	true
7.31e-05        	smoothSolver	3.13048430e-05	7.40492210e-15	1	1.35614370e-03	9.54809160e-16	1	false	smoothSolver	9.11444180e-05	4.91293630e-14	1	true	DILUPBiCGStab	1.90048850e-04	2.90427720e-12	1	true	DILUPBiCGStab	5.99796910e-07	5.99796910e-07	0	true	GAMG	6.01362840e-05	4.37697460e-15	1	true
7.32e-05        	smoothSolver	3.13290700e-05	7.28839820e-15	1	1.35321890e-03	9.40791550e-16	1	false	smoothSolver	9.12737700e-05	4.91162590e-14	1	true	DILUPBiCGStab	1.89985550e-04	2.93115660e-12	1	true	DILUPBiCGStab	6.02910980e-07	6.02910980e-07	0	true	GAMG	6.02037620e-05	3.88453650e-15	1	true
7.33e-05        	smoothSolver	3.13517130e-05	7.69573190e-15	1	1.35017680e-03	9.27220890e-16	1	false	smoothSolver	9.14041030e-05	4.77437930e-14	1	true	DILUPBiCGStab	1.89921920e-04	2.95835910e-12	1	true	DILUPBiCGStab	6.06043120e-07	6.06043120e-07	0	true	GAMG	6.02724220e-05	4.21067060e-15	1	true
7.34e-05        	smoothSolver	3.13725450e-05	7.49355460e-15	1	1.34710780e-03	9.11582000e-16	1	false	smoothSolver	9.15365350e-05	4.94808520e-14	1	true	DILUPBiCGStab	1.89859820e-04	2.98583810e-12	1	true	DILUPBiCGStab	6.09201190e-07	6.09201190e-07	0	true	GAMG	6.03428590e-05	3.87797020e-15	1	true
7.35e-05        	smoothSolver	3.13918380e-05	7.41253530e-15	1	1.34398510e-03	9.01818330e-16	1	false	smoothSolver	9.16657030e-05	4.84006350e-14	1	true	DILUPBiCGStab	1.89797100e-04	3.01374670e-12	1	true	DILUPBiCGStab	6.12385810e-07	6.12385810e-07	0	true	GAMG	6.04163240e-05	4.06604490e-15	1	true
7.36e-05        	smoothSolver	3.14115030e-05	7.40500810e-15	1	1.34082920e-03	8.87957100e-16	1	false	smoothSolver	9.17948700e-05	4.78060740e-14	1	true	DILUPBiCGStab	1.89731200e-04	3.04193910e-12	1	true	DILUPBiCGStab	6.15596190e-07	6.15596190e-07	0	true	GAMG	6.04943510e-05	4.59302280e-15	1	true
7.37e-05        	smoothSolver	3.14353910e-05	7.30136300e-15	1	1.33756690e-03	8.80896380e-16	1	false	smoothSolver	9.19281960e-05	4.79726030e-14	1	true	DILUPBiCGStab	1.89663290e-04	3.07067640e-12	1	true	DILUPBiCGStab	6.18838500e-07	6.18838500e-07	0	true	GAMG	6.05757670e-05	3.98441200e-15	1	true
7.38e-05        	smoothSolver	3.14579840e-05	7.63766500e-15	1	1.33429150e-03	8.66568360e-16	1	false	smoothSolver	9.20600300e-05	4.66286210e-14	1	true	DILUPBiCGStab	1.89593200e-04	3.09969960e-12	1	true	DILUPBiCGStab	6.22121810e-07	6.22121810e-07	0	true	GAMG	6.06612410e-05	4.29686500e-15	1	true
7.39e-05        	smoothSolver	3.14792230e-05	7.45568040e-15	1	1.33096370e-03	8.60161530e-16	1	false	smoothSolver	9.21935830e-05	4.78731840e-14	1	true	DILUPBiCGStab	1.89524120e-04	3.12905550e-12	1	true	DILUPBiCGStab	6.25434360e-07	6.25434360e-07	0	true	GAMG	6.07500530e-05	4.20909290e-15	1	true
7.4e-05         	smoothSolver	3.14998870e-05	7.62591790e-15	1	1.32755600e-03	8.48758660e-16	1	false	smoothSolver	9.23261270e-05	4.74570990e-14	1	true	DILUPBiCGStab	1.89455570e-04	3.15886410e-12	1	true	DILUPBiCGStab	6.28760140e-07	6.28760140e-07	0	true	GAMG	6.08379140e-05	3.87320740e-15	1	true
7.41e-05        	smoothSolver	3.15188260e-05	7.67051840e-15	1	1.32419040e-03	8.44434670e-16	1	false	smoothSolver	9.24561690e-05	4.72193060e-14	1	true	DILUPBiCGStab	1.89387580e-04	3.18892040e-12	1	true	DILUPBiCGStab	6.32113810e-07	6.32113810e-07	0	true	GAMG	6.09283710e-05	4.48283210e-15	1	true
7.42e-05        	smoothSolver	3.15368910e-05	7.63955360e-15	1	1.32081920e-03	8.37083110e-16	1	false	smoothSolver	9.25867400e-05	4.82012840e-14	1	true	DILUPBiCGStab	1.89320070e-04	3.21938270e-12	1	true	DILUPBiCGStab	6.35493950e-07	6.35493950e-07	0	true	GAMG	6.10208680e-05	3.98356160e-15	1	true
7.43e-05        	smoothSolver	3.15566800e-05	7.43005280e-15	1	1.31744860e-03	8.26199280e-16	1	false	smoothSolver	9.27147740e-05	4.80344580e-14	1	true	DILUPBiCGStab	1.89250510e-04	3.25016320e-12	1	true	DILUPBiCGStab	6.38902810e-07	6.38902810e-07	0	true	GAMG	6.11158530e-05	4.25596050e-15	1	true
7.44e-05        	smoothSolver	3.15741940e-05	7.48844570e-15	1	1.31405470e-03	8.24417320e-16	1	false	smoothSolver	9.28388580e-05	4.70190520e-14	1	true	DILUPBiCGStab	1.89179650e-04	3.28131190e-12	1	true	DILUPBiCGStab	6.42338640e-07	6.42338640e-07	0	true	GAMG	6.12150690e-05	4.27657910e-15	1	true
7.45e-05        	smoothSolver	3.15902000e-05	7.48055470e-15	1	1.31060320e-03	8.16989840e-16	1	false	smoothSolver	9.29624730e-05	4.69358760e-14	1	true	DILUPBiCGStab	1.89111380e-04	3.31273430e-12	1	true	DILUPBiCGStab	6.45801770e-07	6.45801770e-07	0	true	GAMG	6.13127550e-05	4.22679450e-15	1	true
7.46e-05        	smoothSolver	3.16044980e-05	7.37720470e-15	1	1.30713860e-03	8.08510720e-16	1	false	smoothSolver	9.30843020e-05	4.67294700e-14	1	true	DILUPBiCGStab	1.89039050e-04	3.34458680e-12	1	true	DILUPBiCGStab	6.49293130e-07	6.49293130e-07	0	true	GAMG	6.14152340e-05	3.91109690e-15	1	true
7.47e-05        	smoothSolver	3.16175390e-05	7.50611130e-15	1	1.30374900e-03	7.99698890e-16	1	false	smoothSolver	9.32067740e-05	4.71582440e-14	1	true	DILUPBiCGStab	1.88965690e-04	3.37682200e-12	1	true	DILUPBiCGStab	6.52806750e-07	6.52806750e-07	0	true	GAMG	6.15172990e-05	4.45607870e-15	1	true
7.48e-05        	smoothSolver	3.16339840e-05	7.35330080e-15	1	1.30040660e-03	7.89676540e-16	1	false	smoothSolver	9.33300190e-05	4.64208240e-14	1	true	DILUPBiCGStab	1.88894130e-04	3.40941580e-12	1	true	DILUPBiCGStab	6.56351310e-07	6.56351310e-07	0	true	GAMG	6.16194270e-05	4.57974080e-15	1	true
7.49e-05        	smoothSolver	3.16502460e-05	7.44858910e-15	1	1.29715830e-03	7.82391090e-16	1	false	smoothSolver	9.34482740e-05	4.70959580e-14	1	true	DILUPBiCGStab	1.88826080e-04	3.44243230e-12	1	true	DILUPBiCGStab	6.59927720e-07	6.59927720e-07	0	true	GAMG	6.17187990e-05	4.21010080e-15	1	true
7.5e-05         	smoothSolver	3.16688660e-05	7.54057900e-15	1	1.29404120e-03	7.76625840e-16	1	false	smoothSolver	9.35602190e-05	4.80835940e-14	1	true	DILUPBiCGStab	1.88758960e-04	3.47589830e-12	1	true	DILUPBiCGStab	6.63536830e-07	6.63536830e-07	0	true	GAMG	6.18143380e-05	3.73504200e-15	1	true
7.51e-05        	smoothSolver	3.16868980e-05	7.35177480e-15	1	1.29105840e-03	7.70566940e-16	1	false	smoothSolver	9.36668720e-05	4.74053240e-14	1	true	DILUPBiCGStab	1.88691030e-04	3.50977090e-12	1	true	DILUPBiCGStab	6.67179680e-07	6.67179680e-07	0	true	GAMG	6.19132580e-05	3.89737760e-15	1	true
7.52e-05        	smoothSolver	3.17047080e-05	7.47003230e-15	1	1.28820610e-03	7.61271260e-16	1	false	smoothSolver	9.37686210e-05	4.64216060e-14	1	true	DILUPBiCGStab	1.88622540e-04	3.54415550e-12	1	true	DILUPBiCGStab	6.70847670e-07	6.70847670e-07	0	true	GAMG	6.20127360e-05	3.71357460e-15	1	true
7.53e-05        	smoothSolver	3.17208610e-05	7.52258780e-15	1	1.28548020e-03	7.57607850e-16	1	false	smoothSolver	9.38696940e-05	4.69992030e-14	1	true	DILUPBiCGStab	1.88555570e-04	3.57886490e-12	1	true	DILUPBiCGStab	6.74547250e-07	6.74547250e-07	0	true	GAMG	6.21092360e-05	4.04641070e-15	1	true
7.54e-05        	smoothSolver	3.17360920e-05	7.41977030e-15	1	1.28301250e-03	7.54250010e-16	1	false	smoothSolver	9.39681540e-05	4.81193520e-14	1	true	DILUPBiCGStab	1.88491710e-04	3.61410320e-12	1	true	DILUPBiCGStab	6.78287580e-07	6.78287580e-07	0	true	GAMG	6.22001250e-05	3.70224140e-15	1	true
7.55e-05        	smoothSolver	3.17502310e-05	7.39087200e-15	1	1.28070410e-03	7.48474650e-16	1	false	smoothSolver	9.40611490e-05	4.86849370e-14	1	true	DILUPBiCGStab	1.88429620e-04	3.64991470e-12	1	true	DILUPBiCGStab	6.82049390e-07	6.82049390e-07	0	true	GAMG	6.22881780e-05	4.64550950e-15	1	true
7.56e-05        	smoothSolver	3.17654790e-05	7.66653480e-15	1	1.27855460e-03	7.43715090e-16	1	false	smoothSolver	9.41490970e-05	4.60185580e-14	1	true	DILUPBiCGStab	1.88370430e-04	3.68622940e-12	1	true	DILUPBiCGStab	6.85832080e-07	6.85832080e-07	0	true	GAMG	6.23731130e-05	3.78245820e-15	1	true
7.57e-05        	smoothSolver	3.17830300e-05	7.42015120e-15	1	1.27652920e-03	7.36450940e-16	1	false	smoothSolver	9.42304770e-05	4.54300170e-14	1	true	DILUPBiCGStab	1.88307130e-04	3.72290140e-12	1	true	DILUPBiCGStab	6.89638400e-07	6.89638400e-07	0	true	GAMG	6.24562230e-05	4.45907240e-15	1	true
7.58e-05        	smoothSolver	3.18004710e-05	7.47258080e-15	1	1.27467870e-03	7.30856970e-16	1	false	smoothSolver	9.43079820e-05	4.60967120e-14	1	true	DILUPBiCGStab	1.88244070e-04	3.76000950e-12	1	true	DILUPBiCGStab	6.93471080e-07	6.93471080e-07	0	true	GAMG	6.25355100e-05	4.09288530e-15	1	true
7.59e-05        	smoothSolver	3.18178850e-05	7.54158770e-15	1	1.27301970e-03	7.24689670e-16	1	false	smoothSolver	9.43805200e-05	4.67400950e-14	1	true	DILUPBiCGStab	1.88180790e-04	3.79774650e-12	1	true	DILUPBiCGStab	6.97325650e-07	6.97325650e-07	0	true	GAMG	6.26119220e-05	3.89400170e-15	1	true
7.6e-05         	smoothSolver	3.18369420e-05	7.36449770e-15	1	1.27146880e-03	7.20741400e-16	1	false	smoothSolver	9.44505600e-05	4.73422710e-14	1	true	DILUPBiCGStab	1.88116790e-04	3.83580350e-12	1	true	DILUPBiCGStab	7.01204800e-07	7.01204800e-07	0	true	GAMG	6.26843450e-05	4.00438240e-15	1	true
7.61e-05        	smoothSolver	3.18615500e-05	7.31753930e-15	1	1.26996270e-03	7.17145040e-16	1	false	smoothSolver	9.45179020e-05	4.49316490e-14	1	true	DILUPBiCGStab	1.88054130e-04	3.87433620e-12	1	true	DILUPBiCGStab	7.05107320e-07	7.05107320e-07	0	true	GAMG	6.27516340e-05	3.84356400e-15	1	true
7.62e-05        	smoothSolver	3.18854080e-05	7.51461620e-15	1	1.26853420e-03	7.10059310e-16	1	false	smoothSolver	9.45793560e-05	4.60371820e-14	1	true	DILUPBiCGStab	1.87993030e-04	3.91326700e-12	1	true	DILUPBiCGStab	7.09029500e-07	7.09029500e-07	0	true	GAMG	6.28220930e-05	4.38852140e-15	1	true
7.63e-05        	smoothSolver	3.19154840e-05	7.41900800e-15	1	1.26720550e-03	7.05533820e-16	1	false	smoothSolver	9.46352160e-05	4.62968410e-14	1	true	DILUPBiCGStab	1.87933090e-04	3.95273810e-12	1	true	DILUPBiCGStab	7.12967840e-07	7.12967840e-07	0	true	GAMG	6.28881640e-05	3.80795800e-15	1	true
7.64e-05        	smoothSolver	3.19491780e-05	7.26605210e-15	1	1.26584970e-03	7.01030500e-16	1	false	smoothSolver	9.46859860e-05	4.54474900e-14	1	true	DILUPBiCGStab	1.87871600e-04	3.99284300e-12	1	true	DILUPBiCGStab	7.16922730e-07	7.16922730e-07	0	true	GAMG	6.29489710e-05	3.89467320e-15	1	true
7.65e-05        	smoothSolver	3.19832350e-05	7.50718540e-15	1	1.26451020e-03	6.97274570e-16	1	false	smoothSolver	9.47315610e-05	4.58058650e-14	1	true	DILUPBiCGStab	1.87809600e-04	4.03344250e-12	1	true	DILUPBiCGStab	7.20892930e-07	7.20892930e-07	0	true	GAMG	6.30087370e-05	3.81738330e-15	1	true
7.66e-05        	smoothSolver	3.20199100e-05	7.41380410e-15	1	1.26313930e-03	6.85081900e-16	1	false	smoothSolver	9.47724610e-05	4.59984090e-14	1	true	DILUPBiCGStab	1.87751840e-04	4.07429930e-12	1	true	DILUPBiCGStab	7.24864470e-07	7.24864470e-07	0	true	GAMG	6.30639850e-05	4.06339130e-15	1	true
7.67e-05        	smoothSolver	3.20551750e-05	7.50982840e-15	1	1.26170510e-03	6.84818180e-16	1	false	smoothSolver	9.48075700e-05	4.63756680e-14	1	true	DILUPBiCGStab	1.87695220e-04	4.11571820e-12	1	true	DILUPBiCGStab	7.28855090e-07	7.28855090e-07	0	true	GAMG	6.31159830e-05	4.28083220e-15	1	true
7.68e-05        	smoothSolver	3.20898120e-05	7.41831590e-15	1	1.26022150e-03	6.78858560e-16	1	false	smoothSolver	9.48409290e-05	4.61489280e-14	1	true	DILUPBiCGStab	1.87639480e-04	4.15759620e-12	1	true	DILUPBiCGStab	7.32864520e-07	7.32864520e-07	0	true	GAMG	6.31638670e-05	4.21093150e-15	1	true
7.69e-05        	smoothSolver	3.21338000e-05	7.46220170e-15	1	1.25872510e-03	6.74180550e-16	1	false	smoothSolver	9.48748070e-05	4.73619440e-14	1	true	DILUPBiCGStab	1.87587060e-04	4.20007390e-12	1	true	DILUPBiCGStab	7.36891770e-07	7.36891770e-07	0	true	GAMG	6.32047700e-05	4.20604870e-15	1	true
